Speed,instance,QS phase,intercept,stiffness,MSE,R2,inverted
Subject26,1.033126,CP,-0.082,1.353,0.0,0.943,False
Subject26,1.033126,ERP,-0.092,1.719,0.001,0.936,False
Subject26,1.033126,LRP,-0.505,4.904,0.0,0.997,False
Subject26,1.033126,DP,0.521,1.989,0.001,0.995,False
Subject26,1.0420690000000001,CP,-0.065,0.449,0.0,0.975,False
Subject26,1.0420690000000001,ERP,0.062,1.524,0.0,0.973,False
Subject26,1.0420690000000001,LRP,-0.599,6.225,0.001,0.99,False
Subject26,1.0420690000000001,DP,0.918,1.697,0.004,0.98,False
Subject26,1.044271,CP,-0.098,1.503,0.0,0.959,False
Subject26,1.044271,ERP,-0.124,1.992,0.001,0.928,False
Subject26,1.044271,LRP,-0.621,5.641,0.0,0.994,False
Subject26,1.044271,DP,0.58,2.168,0.001,0.992,False
Subject26,1.05813,CP,-0.06,0.834,0.0,0.992,False
Subject26,1.05813,ERP,0.03,1.999,0.0,0.985,False
Subject26,1.05813,LRP,-0.33,5.064,0.001,0.992,False
Subject26,1.05813,DP,0.813,1.79,0.001,0.992,False
Subject26,1.1643299999999999,CP,-0.032,0.24,0.0,0.871,False
Subject26,1.1643299999999999,ERP,0.011,0.979,0.0,0.946,False
Subject26,1.1643299999999999,LRP,-1.211,7.312,0.002,0.977,False
Subject26,1.1643299999999999,DP,0.642,1.632,0.0,0.999,False
Subject26,1.166819,CP,-0.104,0.889,0.0,0.957,False
Subject26,1.166819,ERP,-0.118,1.124,0.0,0.909,False
Subject26,1.166819,LRP,-0.64,5.179,0.001,0.989,False
Subject26,1.166819,DP,0.553,1.408,0.0,0.999,False
Subject26,1.179346,CP,-0.076,0.408,0.0,0.93,False
Subject26,1.179346,ERP,-0.032,1.584,0.001,0.916,False
Subject26,1.179346,LRP,-0.54,5.828,0.001,0.983,False
Subject26,1.179346,DP,0.602,1.65,0.0,0.999,False
Subject26,1.19862,CP,-0.08,0.672,0.0,0.987,False
Subject26,1.19862,ERP,-0.059,1.14,0.0,0.94,False
Subject26,1.19862,LRP,-0.739,6.332,0.003,0.96,False
Subject26,1.19862,DP,0.63,1.82,0.0,0.999,False
Subject26,1.2019799999999998,CP,-0.063,0.571,0.0,0.952,False
Subject26,1.2019799999999998,ERP,0.013,1.762,0.001,0.927,False
Subject26,1.2019799999999998,LRP,-0.875,7.758,0.003,0.96,False
Subject26,1.2019799999999998,DP,0.77,1.711,0.0,0.999,False
Subject26,1.2399,CP,-0.064,0.493,0.0,0.822,False
Subject26,1.2399,ERP,-0.024,1.707,0.001,0.956,False
Subject26,1.2399,LRP,-1.402,8.258,0.004,0.933,False
Subject26,1.2399,DP,0.715,1.865,0.0,0.998,False
Subject26,1.244743,CP,-0.079,0.162,0.0,0.458,False
Subject26,1.244743,ERP,0.028,1.347,0.0,0.967,False
Subject26,1.244743,LRP,-0.465,5.219,0.004,0.956,False
Subject26,1.244743,DP,0.675,2.039,0.0,0.998,False
Subject26,1.623094,CP,-0.074,0.243,0.0,0.722,False
Subject26,1.623094,ERP,-0.031,1.085,0.0,0.965,False
Subject26,1.623094,LRP,-1.129,9.038,0.0,0.998,False
Subject26,1.623094,DP,0.869,1.696,0.002,0.984,False
Subject26,1.6342809999999999,CP,-0.12,1.152,0.0,0.955,False
Subject26,1.6342809999999999,ERP,-0.004,2.891,0.0,0.979,False
Subject26,1.6342809999999999,LRP,-0.161,6.029,0.0,0.999,False
Subject26,1.6342809999999999,DP,0.806,1.91,0.002,0.98,False
Subject27,0.8595200000000001,CP,-0.009,0.08,0.0,0.028,True
Subject27,0.8595200000000001,ERP,0.016,2.291,0.0,0.978,False
Subject27,0.8595200000000001,LRP,-0.393,5.191,0.0,0.997,False
Subject27,0.8595200000000001,DP,0.29,2.649,0.012,0.946,False
Subject27,0.912185,CP,-0.007,0.111,0.0,0.071,True
Subject27,0.912185,ERP,-0.033,2.722,0.003,0.928,False
Subject27,0.912185,LRP,-0.621,5.947,0.0,0.997,False
Subject27,0.912185,DP,0.226,3.165,0.015,0.945,False
Subject27,0.97919,CP,-0.045,0.252,0.0,0.732,False
Subject27,0.97919,ERP,0.028,2.76,0.002,0.95,False
Subject27,0.97919,LRP,-0.527,7.159,0.0,0.998,False
Subject27,0.97919,DP,0.544,2.923,0.019,0.939,False
Subject27,1.042305,CP,0.002,0.49,0.0,0.564,True
Subject27,1.042305,ERP,0.0,1.814,0.001,0.967,False
Subject27,1.042305,LRP,-0.717,6.116,0.0,0.996,False
Subject27,1.042305,DP,0.348,3.086,0.014,0.956,False
Subject27,1.097926,CP,-0.02,-0.5,0.0,0.514,True
Subject27,1.097926,ERP,0.096,3.082,0.002,0.963,False
Subject27,1.097926,LRP,-0.408,6.483,0.0,0.993,False
Subject27,1.097926,DP,0.541,3.008,0.004,0.982,False
Subject27,1.10845,CP,-0.04,0.371,0.0,0.577,False
Subject27,1.10845,ERP,0.041,3.393,0.002,0.978,False
Subject27,1.10845,LRP,-0.558,6.694,0.0,0.997,False
Subject27,1.10845,DP,0.562,2.645,0.01,0.964,False
Subject27,1.112801,CP,0.005,0.32,0.0,0.519,True
Subject27,1.112801,ERP,-0.04,1.947,0.001,0.947,False
Subject27,1.112801,LRP,-0.939,6.118,0.001,0.991,False
Subject27,1.112801,DP,0.38,2.47,0.009,0.967,False
Subject27,1.165617,CP,-0.04,0.227,0.0,0.607,False
Subject27,1.165617,ERP,0.048,3.153,0.004,0.935,False
Subject27,1.165617,LRP,-0.405,6.422,0.0,0.994,False
Subject27,1.165617,DP,0.647,2.664,0.01,0.967,False
Subject27,1.166093,CP,-0.001,0.082,0.0,0.256,True
Subject27,1.166093,ERP,-0.047,2.463,0.001,0.959,False
Subject27,1.166093,LRP,-0.845,7.323,0.001,0.993,False
Subject27,1.166093,DP,0.611,2.627,0.008,0.974,False
Subject28,0.9891459999999999,CP,0.001,-0.157,0.0,0.45,True
Subject28,0.9891459999999999,ERP,0.017,1.794,0.0,0.98,False
Subject28,0.9891459999999999,LRP,-0.718,5.579,0.0,0.999,False
Subject28,0.9891459999999999,DP,0.636,1.274,0.001,0.991,False
Subject28,1.0917379999999999,CP,-0.014,-0.068,0.0,0.332,False
Subject28,1.0917379999999999,ERP,0.03,0.782,0.0,0.949,False
Subject28,1.0917379999999999,LRP,-0.855,5.117,0.0,0.999,False
Subject28,1.0917379999999999,DP,0.591,1.202,0.0,0.998,False
Subject28,1.176608,CP,-0.043,-0.019,0.0,0.012,False
Subject28,1.176608,ERP,0.044,1.258,0.0,0.986,False
Subject28,1.176608,LRP,-0.286,4.042,0.0,0.998,False
Subject28,1.176608,DP,0.681,1.199,0.0,0.999,False
Subject28,1.1967430000000001,CP,-0.009,0.002,0.0,0.0,True
Subject28,1.1967430000000001,ERP,-0.002,0.54,0.0,0.983,False
Subject28,1.1967430000000001,LRP,-0.85,4.344,0.0,0.999,False
Subject28,1.1967430000000001,DP,0.545,1.206,0.0,0.997,False
Subject28,1.25204,CP,-0.012,0.066,0.0,0.01,True
Subject28,1.25204,ERP,-0.122,3.21,0.014,0.881,False
Subject28,1.25204,LRP,0.717,1.281,0.0,0.999,False
Subject28,1.25204,DP,-0.015,-0.087,0.0,0.576,False
Subject28,1.2818450000000001,CP,-0.004,-0.1,0.0,0.192,True
Subject28,1.2818450000000001,ERP,0.047,0.556,0.0,0.982,False
Subject28,1.2818450000000001,LRP,-0.716,3.867,0.001,0.993,False
Subject28,1.2818450000000001,DP,0.498,1.441,0.0,0.998,False
Subject28,1.314719,CP,-0.006,-0.086,0.0,0.197,True
Subject28,1.314719,ERP,0.035,1.862,0.0,0.989,False
Subject28,1.314719,LRP,-0.321,4.96,0.004,0.922,False
Subject28,1.314719,DP,0.678,1.521,0.0,0.999,False
Subject28,1.320457,CP,-0.0,0.003,0.0,0.042,True
Subject28,1.320457,ERP,-0.021,0.419,0.0,0.913,False
Subject28,1.320457,LRP,-1.216,5.21,0.0,0.998,False
Subject28,1.320457,DP,0.652,1.179,0.001,0.996,False
Subject28,1.41246,CP,-0.012,-0.422,0.0,0.815,False
Subject28,1.41246,ERP,0.124,1.303,0.0,0.987,False
Subject28,1.41246,LRP,0.089,2.811,0.001,0.984,False
Subject28,1.41246,DP,0.61,1.174,0.0,0.999,False
Subject29,0.752414,CP,0.007,-0.581,0.0,0.899,False
Subject29,0.752414,ERP,0.112,1.504,0.0,0.97,False
Subject29,0.752414,LRP,-0.91,8.299,0.0,0.989,False
Subject29,0.752414,DP,0.504,3.126,0.002,0.986,False
Subject29,0.826317,CP,-0.014,-0.562,0.0,0.768,False
Subject29,0.826317,ERP,0.284,3.678,0.0,0.992,False
Subject29,0.826317,LRP,0.23,5.744,0.0,0.991,False
Subject29,0.826317,DP,0.746,2.501,0.0,0.997,False
Subject29,1.135183,CP,-0.007,-0.329,0.0,0.656,True
Subject29,1.135183,ERP,0.059,1.628,0.001,0.939,False
Subject29,1.135183,LRP,-2.147,10.779,0.002,0.934,False
Subject29,1.135183,DP,0.311,2.812,0.0,0.998,False
Subject29,1.1393440000000001,CP,-0.005,-0.303,0.0,0.729,True
Subject29,1.1393440000000001,ERP,0.062,1.682,0.001,0.94,False
Subject29,1.1393440000000001,LRP,-1.907,10.509,0.0,0.995,False
Subject29,1.1393440000000001,DP,0.366,2.93,0.001,0.996,False
Subject30,0.848203,CP,-0.041,0.145,0.0,0.889,False
Subject30,0.848203,ERP,0.118,1.656,0.001,0.952,False
Subject30,0.848203,LRP,-0.001,4.802,0.001,0.989,False
Subject30,0.848203,DP,0.65,1.958,0.003,0.981,False
Subject30,0.8517020000000001,CP,-0.047,0.099,0.0,0.899,False
Subject30,0.8517020000000001,ERP,0.097,1.423,0.002,0.881,False
Subject30,0.8517020000000001,LRP,-0.075,4.068,0.0,0.996,False
Subject30,0.8517020000000001,DP,0.513,2.113,0.006,0.961,False
Subject30,0.861719,CP,-0.054,0.219,0.0,0.975,False
Subject30,0.861719,ERP,0.031,1.05,0.0,0.923,False
Subject30,0.861719,LRP,0.06,3.955,0.001,0.992,False
Subject30,0.861719,DP,0.494,2.131,0.002,0.984,False
Subject30,0.877411,CP,-0.045,0.148,0.0,0.977,False
Subject30,0.877411,ERP,0.092,0.974,0.0,0.929,False
Subject30,0.877411,LRP,0.294,3.723,0.001,0.991,False
Subject30,0.877411,DP,0.634,1.895,0.004,0.966,False
Subject30,0.89886,CP,-0.041,0.123,0.0,0.912,False
Subject30,0.89886,ERP,0.014,0.662,0.0,0.915,False
Subject30,0.89886,LRP,-0.247,3.919,0.003,0.975,False
Subject30,0.89886,DP,0.406,1.98,0.005,0.958,False
Subject30,1.3780299999999999,CP,-0.053,0.036,0.0,0.604,False
Subject30,1.3780299999999999,ERP,0.058,1.39,0.004,0.839,False
Subject30,1.3780299999999999,LRP,-1.034,7.673,0.0,0.988,False
Subject30,1.3780299999999999,DP,0.681,1.798,0.003,0.976,False
Subject30,1.407447,CP,-0.062,0.141,0.0,0.98,False
Subject30,1.407447,ERP,-0.001,1.614,0.006,0.771,False
Subject30,1.407447,LRP,-1.135,8.643,0.001,0.96,False
Subject30,1.407447,DP,0.757,1.649,0.001,0.989,False
Subject30,1.4189399999999999,CP,-0.066,0.147,0.0,0.987,False
Subject30,1.4189399999999999,ERP,0.05,1.468,0.004,0.831,False
Subject30,1.4189399999999999,LRP,-0.744,7.869,0.002,0.957,False
Subject30,1.4189399999999999,DP,0.779,1.607,0.002,0.986,False
Subject30,1.454331,CP,-0.088,0.172,0.0,0.976,False
Subject30,1.454331,ERP,-0.029,1.778,0.006,0.81,False
Subject30,1.454331,LRP,0.149,0.067,0.0,0.884,True
Subject30,1.454331,DP,0.701,1.433,0.002,0.977,False
Subject31,0.449867,CP,-0.04,0.531,0.0,0.986,False
Subject31,0.449867,ERP,-0.041,0.608,0.0,0.977,False
Subject31,0.449867,LRP,-0.184,1.786,0.005,0.854,False
Subject31,0.449867,DP,-0.028,1.642,0.002,0.975,False
Subject31,0.727829,CP,-0.057,0.581,0.0,0.978,False
Subject31,0.727829,ERP,-0.072,0.426,0.0,0.982,False
Subject31,0.727829,LRP,-0.425,3.303,0.004,0.968,False
Subject31,0.727829,DP,0.008,2.409,0.002,0.987,False
Subject31,0.823728,CP,-0.058,0.73,0.0,0.974,False
Subject31,0.823728,ERP,-0.106,0.595,0.001,0.726,False
Subject31,0.823728,LRP,-1.068,6.351,0.0,0.999,False
Subject31,0.823728,DP,0.372,2.514,0.001,0.997,False
Subject31,1.2971489999999999,CP,0.019,0.266,0.0,0.873,True
Subject31,1.2971489999999999,ERP,-0.148,0.859,0.0,0.918,False
Subject31,1.2971489999999999,LRP,-1.312,6.39,0.0,0.997,False
Subject31,1.2971489999999999,DP,0.659,1.809,0.0,0.998,False
Subject31,1.307484,CP,0.021,0.359,0.0,0.862,True
Subject31,1.307484,ERP,-0.109,1.432,0.001,0.951,False
Subject31,1.307484,LRP,-0.891,5.819,0.0,0.999,False
Subject31,1.307484,DP,0.669,1.746,0.0,0.998,False
Subject31,1.3142989999999999,CP,0.029,0.438,0.0,0.912,True
Subject31,1.3142989999999999,ERP,-0.114,0.994,0.0,0.957,False
Subject31,1.3142989999999999,LRP,-0.928,5.725,0.001,0.996,False
Subject31,1.3142989999999999,DP,0.689,1.829,0.0,0.998,False
Subject31,1.323918,CP,0.026,0.396,0.0,0.854,True
Subject31,1.323918,ERP,-0.109,1.433,0.0,0.949,False
Subject31,1.323918,LRP,-0.696,5.507,0.0,0.996,False
Subject31,1.323918,DP,0.661,1.962,0.0,0.998,False
Subject31,1.8466490000000002,CP,0.001,0.023,0.0,0.251,True
Subject31,1.8466490000000002,ERP,-0.157,1.5,0.0,0.965,False
Subject31,1.8466490000000002,LRP,-1.423,9.363,0.029,0.706,False
Subject31,1.8466490000000002,DP,0.953,1.736,0.005,0.974,False
Subject31,1.8534700000000002,CP,-0.05,1.454,0.0,0.956,False
Subject31,1.8534700000000002,ERP,-0.044,1.749,0.0,0.976,False
Subject31,1.8534700000000002,LRP,-0.76,7.044,0.003,0.978,False
Subject31,1.8534700000000002,DP,0.947,1.973,0.005,0.979,False
Subject32,1.0372569999999999,CP,-0.053,0.426,0.0,0.851,False
Subject32,1.0372569999999999,ERP,-0.028,0.951,0.0,0.995,False
Subject32,1.0372569999999999,LRP,-0.98,6.077,0.01,0.906,False
Subject32,1.0372569999999999,DP,0.431,2.759,0.001,0.994,False
Subject32,1.163149,CP,-0.041,-0.309,0.0,0.556,False
Subject32,1.163149,ERP,0.107,1.36,0.0,0.984,False
Subject32,1.163149,LRP,-0.717,6.631,0.001,0.99,False
Subject32,1.163149,DP,0.494,2.94,0.002,0.984,False
Subject32,1.181554,CP,0.012,-0.947,0.0,0.887,False
Subject32,1.181554,ERP,0.199,2.144,0.0,0.989,False
Subject32,1.181554,LRP,-0.251,6.536,0.0,0.998,False
Subject32,1.181554,DP,0.727,2.988,0.002,0.987,False
Subject32,1.187749,CP,-0.014,-0.112,0.0,0.075,True
Subject32,1.187749,ERP,0.042,3.124,0.0,0.996,False
Subject32,1.187749,LRP,-0.147,4.755,0.0,0.992,False
Subject32,1.187749,DP,0.457,3.233,0.002,0.988,False
Subject32,1.347404,CP,-0.048,-0.042,0.0,0.042,False
Subject32,1.347404,ERP,0.088,1.559,0.0,0.982,False
Subject32,1.347404,LRP,-0.508,7.32,0.001,0.992,False
Subject32,1.347404,DP,0.246,4.75,0.002,0.987,False
Subject32,1.371966,CP,-0.032,-0.463,0.0,0.694,False
Subject32,1.371966,ERP,0.082,1.735,0.0,0.989,False
Subject32,1.371966,LRP,-0.418,5.706,0.0,0.999,False
Subject32,1.371966,DP,0.481,3.032,0.002,0.989,False
Subject32,1.372615,CP,-0.049,-0.336,0.0,0.696,False
Subject32,1.372615,ERP,0.057,1.09,0.0,0.978,False
Subject32,1.372615,LRP,-0.572,6.326,0.007,0.908,False
Subject32,1.372615,DP,0.376,3.529,0.005,0.965,False
Subject32,1.385348,CP,-0.023,-0.386,0.0,0.396,True
Subject32,1.385348,ERP,0.04,1.286,0.0,0.972,False
Subject32,1.385348,LRP,-0.835,6.987,0.0,0.998,False
Subject32,1.385348,DP,0.432,3.19,0.002,0.984,False
Subject32,1.8972099999999998,CP,-0.004,-0.232,0.0,0.665,True
Subject32,1.8972099999999998,ERP,0.076,1.275,0.0,0.984,False
Subject32,1.8972099999999998,LRP,-0.873,7.238,0.0,0.995,False
Subject32,1.8972099999999998,DP,0.635,2.68,0.007,0.948,False
Subject33,0.741244,CP,-0.034,-0.045,0.0,0.036,False
Subject33,0.741244,ERP,0.149,2.81,0.001,0.966,False
Subject33,0.741244,LRP,0.143,3.935,0.0,0.966,False
Subject33,0.741244,DP,0.361,2.111,0.005,0.932,False
Subject33,0.8016770000000001,CP,-0.012,-0.152,0.0,0.874,False
Subject33,0.8016770000000001,ERP,0.323,4.417,0.001,0.991,False
Subject33,0.8016770000000001,LRP,0.148,-0.009,0.0,0.052,True
Subject33,0.8016770000000001,DP,0.89,2.463,0.0,0.998,False
Subject33,0.9023200000000001,CP,-0.001,-0.046,0.0,0.388,True
Subject33,0.9023200000000001,ERP,0.036,3.58,0.0,0.982,False
Subject33,0.9023200000000001,LRP,-0.322,8.006,0.002,0.969,False
Subject33,0.9023200000000001,DP,0.627,2.909,0.001,0.994,False
Subject33,0.905099,CP,-0.024,-0.119,0.0,0.688,False
Subject33,0.905099,ERP,0.252,5.635,0.002,0.954,False
Subject33,0.905099,LRP,0.341,8.68,0.003,0.832,False
Subject33,0.905099,DP,0.897,2.915,0.001,0.985,False
Subject33,0.9220879999999999,CP,-0.01,-0.164,0.0,0.926,False
Subject33,0.9220879999999999,ERP,0.149,4.412,0.007,0.944,False
Subject33,0.9220879999999999,LRP,0.463,3.322,0.001,0.993,False
Subject33,0.9220879999999999,DP,-0.002,-0.232,0.0,0.449,False
Subject33,1.138262,CP,-0.044,-0.001,0.0,0.0,False
Subject33,1.138262,ERP,0.071,4.058,0.005,0.905,False
Subject33,1.138262,LRP,-0.162,8.099,0.006,0.764,False
Subject33,1.138262,DP,0.8,1.788,0.006,0.968,False
Subject33,1.1659899999999999,CP,-0.02,-0.302,0.0,0.877,False
Subject33,1.1659899999999999,ERP,0.147,2.612,0.003,0.824,False
Subject33,1.1659899999999999,LRP,0.047,7.827,0.002,0.908,False
Subject33,1.1659899999999999,DP,0.824,2.154,0.005,0.937,False
Subject33,1.19011,CP,-0.093,2.16,0.002,0.894,False
Subject33,1.19011,ERP,-0.757,7.036,0.001,0.938,False
Subject33,1.19011,LRP,-0.737,7.447,0.001,0.964,False
Subject33,1.19011,DP,0.604,1.892,0.014,0.933,False
Subject33,1.222975,CP,-0.035,-0.272,0.0,0.799,False
Subject33,1.222975,ERP,0.096,2.201,0.0,0.982,False
Subject33,1.222975,LRP,0.039,0.087,0.0,0.951,True
Subject33,1.222975,DP,0.078,0.017,0.0,0.408,True
Subject33,1.298035,CP,-0.061,0.05,0.0,0.286,False
Subject33,1.298035,ERP,0.286,3.194,0.001,0.974,False
Subject33,1.298035,LRP,0.553,2.661,0.024,0.254,False
Subject33,1.298035,DP,0.856,1.848,0.003,0.972,False
Subject33,1.299072,CP,-0.031,-0.137,0.0,0.837,False
Subject33,1.299072,ERP,0.21,1.446,0.0,0.903,False
Subject33,1.299072,LRP,0.485,7.242,0.002,0.983,False
Subject33,1.299072,DP,0.958,2.584,0.002,0.983,False
Subject33,1.302692,CP,-0.035,-0.128,0.0,0.834,False
Subject33,1.302692,ERP,0.184,2.538,0.006,0.852,False
Subject33,1.302692,LRP,0.088,0.04,0.0,0.724,True
Subject33,1.302692,DP,0.807,2.791,0.02,0.909,False
Subject33,1.308476,CP,-0.055,0.267,0.0,0.978,False
Subject33,1.308476,ERP,0.009,2.212,0.004,0.851,False
Subject33,1.308476,LRP,-0.452,6.754,0.001,0.979,False
Subject33,1.308476,DP,0.636,1.761,0.003,0.974,False
Subject33,1.3927829999999999,CP,-0.015,-0.236,0.0,0.925,False
Subject33,1.3927829999999999,ERP,0.09,2.87,0.006,0.879,False
Subject33,1.3927829999999999,LRP,0.184,-0.015,0.0,0.301,True
Subject33,1.3927829999999999,DP,0.9,2.194,0.001,0.992,False
Subject33,1.406093,CP,-0.004,-0.268,0.0,0.955,False
Subject33,1.406093,ERP,0.106,1.203,0.0,0.917,False
Subject33,1.406093,LRP,-0.284,7.003,0.002,0.982,False
Subject33,1.406093,DP,0.799,1.874,0.003,0.977,False
Subject33,1.411066,CP,-0.019,-0.261,0.0,0.92,False
Subject33,1.411066,ERP,0.109,2.151,0.003,0.864,False
Subject33,1.411066,LRP,-1.0,13.594,0.001,0.988,False
Subject33,1.411066,DP,0.872,2.085,0.007,0.963,False
Subject34,0.8427979999999999,CP,0.024,0.424,0.0,0.934,True
Subject34,0.8427979999999999,ERP,-0.11,0.663,0.0,0.936,False
Subject34,0.8427979999999999,LRP,-0.583,4.849,0.0,0.999,False
Subject34,0.8427979999999999,DP,0.383,1.917,0.001,0.995,False
Subject34,0.852284,CP,-0.068,-0.414,0.0,0.958,False
Subject34,0.852284,ERP,-0.206,1.541,0.0,0.972,False
Subject34,0.852284,LRP,-1.094,5.039,0.006,0.823,False
Subject34,0.852284,DP,-0.115,2.458,0.0,0.997,False
Subject34,0.9488489999999999,CP,0.025,0.258,0.0,0.874,True
Subject34,0.9488489999999999,ERP,-0.161,3.169,0.002,0.96,False
Subject34,0.9488489999999999,LRP,-1.312,8.645,0.001,0.925,False
Subject34,0.9488489999999999,DP,0.302,2.764,0.002,0.989,False
Subject34,1.092694,CP,0.045,0.508,0.0,0.78,True
Subject34,1.092694,ERP,-0.1,1.581,0.001,0.935,False
Subject34,1.092694,LRP,-0.388,4.217,0.0,0.997,False
Subject34,1.092694,DP,0.404,1.883,0.003,0.977,False
Subject34,1.130475,CP,0.0,0.0,0.0,,True
Subject34,1.130475,ERP,-0.123,0.852,0.001,0.861,False
Subject34,1.130475,LRP,-1.49,6.29,0.001,0.994,False
Subject34,1.130475,DP,0.232,2.102,0.001,0.995,False
Subject34,1.150364,CP,0.0,-0.041,0.0,0.147,True
Subject34,1.150364,ERP,-0.126,0.984,0.0,0.944,False
Subject34,1.150364,LRP,-1.351,5.998,0.001,0.989,False
Subject34,1.150364,DP,0.26,2.184,0.0,0.999,False
Subject34,1.1503700000000001,CP,0.0,0.0,0.0,,True
Subject34,1.1503700000000001,ERP,-0.096,1.118,0.001,0.939,False
Subject34,1.1503700000000001,LRP,-1.501,7.31,0.0,0.997,False
Subject34,1.1503700000000001,DP,0.44,1.921,0.001,0.996,False
Subject34,1.15723,CP,-0.088,0.207,0.0,0.864,False
Subject34,1.15723,ERP,-0.126,2.394,0.009,0.84,False
Subject34,1.15723,LRP,0.157,0.08,0.0,0.988,True
Subject34,1.15723,DP,0.612,2.01,0.0,0.997,False
Subject34,1.271521,CP,-0.284,2.188,0.007,0.811,False
Subject34,1.271521,ERP,-1.873,9.506,0.001,0.97,False
Subject34,1.271521,LRP,0.374,2.573,0.0,0.998,False
Subject34,1.271521,DP,0.011,-0.234,0.0,0.517,False
Subject35,0.7670520000000001,CP,0.001,-0.02,0.0,0.273,True
Subject35,0.7670520000000001,ERP,-0.053,1.929,0.0,0.978,False
Subject35,0.7670520000000001,LRP,-0.388,5.419,0.001,0.992,False
Subject35,0.7670520000000001,DP,0.546,2.854,0.002,0.991,False
Subject35,0.95481,CP,-0.05,0.545,0.0,0.839,False
Subject35,0.95481,ERP,-0.022,1.717,0.0,0.967,False
Subject35,0.95481,LRP,-0.449,6.184,0.0,0.998,False
Subject35,0.95481,DP,0.696,2.495,0.004,0.988,False
Subject35,0.9638260000000001,CP,-0.052,0.949,0.0,0.976,False
Subject35,0.9638260000000001,ERP,-0.05,1.257,0.0,0.956,False
Subject35,0.9638260000000001,LRP,-0.49,6.544,0.001,0.994,False
Subject35,0.9638260000000001,DP,0.478,3.303,0.003,0.989,False
Subject35,1.01515,CP,-0.002,0.139,0.0,0.136,True
Subject35,1.01515,ERP,-0.056,2.45,0.003,0.943,False
Subject35,1.01515,LRP,-1.523,9.091,0.0,0.998,False
Subject35,1.01515,DP,0.075,4.228,0.0,0.998,False
Subject35,1.032524,CP,-0.042,0.754,0.0,0.96,False
Subject35,1.032524,ERP,-0.044,0.933,0.0,0.953,False
Subject35,1.032524,LRP,-0.425,6.105,0.002,0.992,False
Subject35,1.032524,DP,0.732,2.574,0.002,0.994,False
Subject35,1.032678,CP,0.013,0.434,0.0,0.837,True
Subject35,1.032678,ERP,-0.046,4.07,0.005,0.912,False
Subject35,1.032678,LRP,-0.011,5.334,0.001,0.986,False
Subject35,1.032678,DP,0.623,2.841,0.0,0.999,False
Subject35,1.045665,CP,-0.057,1.446,0.0,0.959,False
Subject35,1.045665,ERP,-0.034,1.82,0.0,0.98,False
Subject35,1.045665,LRP,-0.179,6.413,0.001,0.997,False
Subject35,1.045665,DP,0.612,3.325,0.0,0.998,False
Subject35,1.056829,CP,-0.048,0.435,0.0,0.752,False
Subject35,1.056829,ERP,0.042,2.16,0.0,0.981,False
Subject35,1.056829,LRP,-0.072,5.045,0.0,0.997,False
Subject35,1.056829,DP,0.74,2.371,0.001,0.997,False
Subject35,1.063609,CP,-0.038,0.876,0.0,0.968,False
Subject35,1.063609,ERP,0.143,2.855,0.0,0.981,False
Subject35,1.063609,LRP,-0.039,7.898,0.0,0.996,False
Subject35,1.063609,DP,0.849,3.169,0.001,0.994,False
Subject35,1.073477,CP,0.02,0.411,0.0,0.957,True
Subject35,1.073477,ERP,-0.088,2.069,0.001,0.947,False
Subject35,1.073477,LRP,-0.726,7.035,0.0,0.997,False
Subject35,1.073477,DP,0.489,3.078,0.001,0.996,False
Subject35,1.074716,CP,-0.068,1.214,0.0,0.91,False
Subject35,1.074716,ERP,-0.006,2.843,0.0,0.991,False
Subject35,1.074716,LRP,-0.246,7.047,0.0,0.998,False
Subject35,1.074716,DP,0.552,3.573,0.001,0.996,False
Subject35,1.084415,CP,-0.002,0.119,0.0,0.133,True
Subject35,1.084415,ERP,-0.022,4.759,0.006,0.944,False
Subject35,1.084415,LRP,0.221,4.724,0.0,0.984,False
Subject35,1.084415,DP,0.765,2.727,0.001,0.995,False
Subject35,1.085135,CP,-0.053,0.428,0.0,0.783,False
Subject35,1.085135,ERP,0.035,2.256,0.0,0.987,False
Subject35,1.085135,LRP,-0.265,6.95,0.0,1.0,False
Subject35,1.085135,DP,0.793,2.831,0.001,0.998,False
Subject35,1.08684,CP,-0.072,1.081,0.0,0.972,False
Subject35,1.08684,ERP,0.002,2.722,0.001,0.956,False
Subject35,1.08684,LRP,-0.278,7.531,0.0,0.997,False
Subject35,1.08684,DP,0.665,3.001,0.003,0.987,False
Subject35,1.088206,CP,0.011,0.366,0.0,0.659,True
Subject35,1.088206,ERP,-0.002,2.318,0.0,0.993,False
Subject35,1.088206,LRP,-0.186,5.814,0.002,0.988,False
Subject35,1.088206,DP,0.623,2.668,0.0,0.999,False
Subject35,1.09179,CP,0.006,0.232,0.0,0.612,True
Subject35,1.09179,ERP,-0.035,2.665,0.0,0.979,False
Subject35,1.09179,LRP,-0.343,6.727,0.001,0.995,False
Subject35,1.09179,DP,0.797,2.603,0.0,1.0,False
Subject36,0.914715,CP,0.005,-0.428,0.0,0.905,True
Subject36,0.914715,ERP,0.169,1.779,0.0,0.981,False
Subject36,0.914715,LRP,0.111,0.098,0.0,0.991,True
Subject36,0.914715,DP,0.661,1.735,0.003,0.969,False
Subject37,0.795014,CP,-0.012,-0.417,0.0,0.863,False
Subject37,0.795014,ERP,0.134,1.562,0.0,0.988,False
Subject37,0.795014,LRP,0.029,3.528,0.0,1.0,False
Subject37,0.795014,DP,0.371,2.473,0.005,0.978,False
